"cell_type","gene","avg_log2FC","p_val","p_val_adj","pct.1","pct.2"
"Immature B","Tctn2",1.16373587005104,0.997516336415418,1,0,0.007
"Immature B","Gm48283",0.442184223057681,0.997516336415419,1,0,0.007
"Immature B","Gm50211",0.503910509085052,0.997516336415421,1,0,0.007
"Immature B","4930594M22Rik",0.432183944056363,0.997516336415422,1,0,0.007
"Immature B","Efcab9",1.41912833362292,0.997516336415422,1,0,0.007
"Immature B","Lgals4",0.472087505725482,0.997516336415423,1,0,0.007
"Immature B","Prob1",0.563540438106907,0.997516336415424,1,0,0.007
"Immature B","Ldlrad4",0.438726884938363,0.997516336415425,1,0,0.007
"Immature B","Cdiptos",0.793731997740477,0.997516336415426,1,0,0.007
"Immature B","Fam129b",0.618390068262018,0.997516336415431,1,0,0.007
"Immature B","Col23a1",0.6385322619082,0.997516336415431,1,0,0.007
"Immature B","Mapk12",0.638096195821914,0.997516336415431,1,0,0.007
"Immature B","Gm31282",0.266655566461269,0.997516336415432,1,0,0.007
"Immature B","Bbs1",1.08483310883395,0.997516336415437,1,0,0.007
"Immature B","Gm10184",0.770303076669632,0.997516336415438,1,0,0.007
"Immature B","Gm15965",0.574914923925038,0.997516336415444,1,0,0.007
"Immature B","Gm12279",0.493450703399994,0.997516336415444,1,0,0.007
"Immature B","Gm49067",0.48060459765221,0.997516336415445,1,0,0.007
"Immature B","Nxnl2",0.44564354237291,0.997516336415452,1,0,0.007
"Immature B","Klhdc9",0.898964200666358,0.997516336415461,1,0,0.007
"Immature B","E530011L22Rik",0.713436701429155,0.997516336415462,1,0,0.007
"Immature B","Gm47794",0.423873832298309,0.997516336415462,1,0,0.007
"Immature B","Lef1os1",1.03762120263016,0.997516336415467,1,0,0.007
"Immature B","Gm26852",0.213063157575738,0.99751633641547,1,0,0.007
"Immature B","Nr4a2",0.466117181894687,0.99751633641547,1,0,0.007
"Immature B","Metrnl",0.547417768414898,0.997516336415473,1,0,0.007
"Immature B","Pcdhgb6",0.863775356719086,0.997516336415477,1,0,0.007
"Immature B","Cyp4x1",0.705685838003459,0.99751633641548,1,0,0.007
"Immature B","Myadml2",0.615283815023399,0.99751633641548,1,0,0.007
"Immature B","Gm9530",0.710247684172549,0.997516336415483,1,0,0.007
"Immature B","C230066G23Rik",0.992281078975187,0.997516336415483,1,0,0.007
"Immature B","Efhc1",1.00980643802306,0.997516336415485,1,0,0.007
"Immature B","A830005F24Rik",0.721000547544896,0.997516336415485,1,0,0.007
"Immature B","Gm15879",0.239520817223803,0.997516336415486,1,0,0.007
"Immature B","Sugct",0.468621279260125,0.997516336415486,1,0,0.007
"Immature B","Gm36266",0.194183489463453,0.997516336415487,1,0,0.007
"Immature B","A330084C13Rik",0.348766706575586,0.997516336415488,1,0,0.007
"Immature B","Gm44206",0.362791886223098,0.997516336415491,1,0,0.007
"Immature B","Guca1b",0.7141254732905,0.997516336415492,1,0,0.007
"Immature B","Gm33195",0.688309659232545,0.997516336415496,1,0,0.007
"Immature B","Gm13556",0.931627740510181,0.997516336415499,1,0,0.007
"Immature B","Snx22",-0.120216480385689,0.9975163364155,1,0,0.007
"Immature B","Gm13610",0.770193830064835,0.997516336415503,1,0,0.007
"Immature B","Gm36445",0.570955027760548,0.997516336415506,1,0,0.007
"Immature B","Gm10521",0.433909487739629,0.997516336415506,1,0,0.007
"Immature B","Gm26910",0.62596140270461,0.997516336415507,1,0,0.007
"Immature B","Cpne9",0.520783423214681,0.997516336415508,1,0,0.007
"Immature B","Wdr27",0.70579657747533,0.997516336415509,1,0,0.007
"Immature B","Hist1h4j",0.705086744319496,0.997516336415511,1,0,0.007
"Immature B","Arl4d",0.974887339378097,0.997516336415514,1,0,0.007
"Immature B","Ret",0.0424523205714245,0.99751633641552,1,0,0.007
"Immature B","AC154200.1",0.502829422372414,0.99751633641552,1,0,0.007
"Immature B","Gm12454",0.218771139380117,0.99751633641552,1,0,0.007
"Immature B","Gpr55",1.30298139545437,0.997516336415523,1,0,0.007
"Immature B","Gm47350",0.574798361129555,0.997516336415525,1,0,0.007
"Immature B","Fuom",0.767450283313941,0.997516336415527,1,0,0.007
"Immature B","Gm11464",0.135442189558393,0.997516336415527,1,0,0.007
"Immature B","4930579G18Rik",0.667239858447353,0.997516336415532,1,0,0.007
"Immature B","Gm42742",1.09888002627157,0.997516336415536,1,0,0.007
"Immature B","Tmprss3",0.460016838359814,0.997516336415537,1,0,0.007
"Immature B","Frmd5",1.39124117591973,0.997516336415538,1,0,0.007
"Immature B","Grm6",0.617232054952932,0.997516336415543,1,0,0.007
"Immature B","C030005K06Rik",0.862111071531024,0.997516336415545,1,0,0.007
"Immature B","Far1os",0.489683735107045,0.997516336415552,1,0,0.007
"Immature B","Npr2",1.29965355273042,0.997516336415556,1,0,0.007
"Immature B","Egln3",0.714241349420488,0.997516336415556,1,0,0.007
"Immature B","Pask",0.482197274899722,0.997516336415557,1,0,0.007
"Immature B","Tbkbp1",0.360431384369083,0.997516336415559,1,0,0.007
"Immature B","Caprin2",0.412922997167853,0.997516336415561,1,0,0.007
"Immature B","Pou5f2",0.391570278606008,0.997516336415563,1,0,0.007
"Immature B","Gm28501",1.26574700172264,0.997516336415564,1,0,0.007
"Immature B","Aqp3",0.365726002263577,0.997516336415565,1,0,0.007
"Immature B","Bmp8a",0.662173677615687,0.99751633641557,1,0,0.007
"Immature B","Dipk1b",0.860846441208412,0.997516336415576,1,0,0.007
"Immature B","Siglech",0.601418621080922,0.997516336415577,1,0,0.007
"Immature B","Col7a1",0.796882416827953,0.997516336415581,1,0,0.007
"Immature B","Cdnf",0.247544490939602,0.997516336415584,1,0,0.007
"Immature B","4930412M03Rik",0.794562619153131,0.997516336415585,1,0,0.007
"Immature B","Gm16982",1.12698394282704,0.997516336415591,1,0,0.007
"Immature B","Zbtb42",0.504859874780716,0.997516336415594,1,0,0.007
"Immature B","Gm11342",0.652103677587053,0.997516336415601,1,0,0.007
"Immature B","Atxn7l1os2",1.16758401409625,0.997516336415602,1,0,0.007
"Immature B","Gm6566",0.970788674887315,0.997516336415604,1,0,0.007
"Immature B","Tomm6os",0.247183969974775,0.997516336415605,1,0,0.007
"Immature B","Mettl5os",0.855139212581963,0.99751633641561,1,0,0.007
"Immature B","Hykk",0.438419890977322,0.997516336415611,1,0,0.007
"Immature B","1700041G16Rik",0.535858867223668,0.997516336415614,1,0,0.007
"Immature B","1700099I09Rik",0.37777270721625,0.997516336415614,1,0,0.007
"Immature B","Arhgef40",0.898630099672642,0.997516336415621,1,0,0.007
"Immature B","Lag3",0.359248004836002,0.997516336415625,1,0,0.007
"Immature B","Chrna2",0.607521986348658,0.997516336415633,1,0,0.007
"Immature B","Bcat1",1.0359101664634,0.997516336415638,1,0,0.007
"Immature B","Gm11532",0.529959226727675,0.997516336415639,1,0,0.007
"Immature B","AK157302",0.485791339730697,0.99751633641564,1,0,0.007
"Immature B","Gm14399",1.30599698742557,0.997516336415641,1,0,0.007
"Immature B","Ppl",0.996643010538468,0.997516336415664,1,0,0.007
"Immature B","Gm37756",0.557503613167033,0.997516336415679,1,0,0.007
"Immature B","Afp",0.715502322267981,0.997516336415683,1,0,0.007
"Immature B","Star",0.300317083610572,0.997516336415683,1,0,0.007
"Immature B","A230060F14Rik",0.545313886302162,0.997516336415709,1,0,0.007
"Immature B","Gm45509",0.449199318451517,0.997516336415721,1,0,0.007
"Immature B","Hist1h2ad",0.724643780937437,0.997516336415721,1,0,0.007
"Immature B","Col10a1",0.703550535577285,0.997516336415729,1,0,0.007
"Immature B","Ctxn1",0.579120127256822,0.997516336415736,1,0,0.007
"Immature B","Bloc1s6os",0.708670221128088,0.997516336415737,1,0,0.007
"Immature B","Prdm8",0.606750146482196,0.997516336415737,1,0,0.007
"Immature B","Mocos",0.754966097916173,0.997516336415753,1,0,0.007
"Immature B","Fcor",1.01664287826483,0.99751633641576,1,0,0.007
"Immature B","Ccdc122",0.808363595334342,0.9975163364158,1,0,0.007
"Immature B","Fbxo10",0.497705937026375,0.997516336415907,1,0,0.007
"Immature B","Mirt1",-0.347168632215832,0.997663169676198,1,0.224,0.217
"Immature B","Ogfr",0.0411388145132759,0.99801634903558,1,0.431,0.427
"Immature B","Ccl5",-4.49950859046432,0.998048674164931,1,0,0.009
"Immature B","Ighv2-9-1",-3.82717433976219,0.998149473434671,1,0,0.009
"Immature B","Ube2c",-1.1417685186762,0.998221373222297,1,0,0.009
"Immature B","Ighv1-49",-1.69916709384248,0.998221373258079,1,0,0.007
"Immature B","Igkv4-71",-1.43248259124818,0.998228647304707,1,0,0.009
"Immature B","Taf11",-0.15462255606584,0.998461882940849,1,0.276,0.271
"Immature B","Mrpl37",-0.221081109954274,0.998492996467981,1,0.241,0.262
"Immature B","Zcchc9",-0.133874620302149,0.998532087032723,1,0.259,0.256
"Immature B","Vegfb",-0.103514502460727,0.998716809627085,1,0.207,0.23
"Immature B","Fcmr",-0.103192066269731,0.999015308112459,1,0.914,0.924
"Immature B","Ppm1b",-0.0924382329960611,0.999279234010024,1,0.259,0.293
"Immature B","Ate1",0.132290153092159,0.999309871850097,1,0.276,0.275
"Immature B","Meaf6",-0.35653044912886,0.999649917889984,1,0.259,0.265
"Immature B","Igkv1-117",-8.19684830299793,0.999996533134308,1,0,0.054
"Immature B","Igkv3-4",-6.71595194201832,0.999996599005481,1,0,0.022
"Immature B","Igkv3-12",-7.11586406069711,0.999996613315464,1,0,0.028
"Immature B","Igkv12-98",-6.57541181384024,0.999996616101734,1,0,0.02
"Immature B","Igkv3-5",-6.61353491406039,0.999996638817093,1,0,0.017
"Immature B","Igkv17-121",-6.62084151370723,0.999996639914649,1,0,0.035
"Immature B","Ighv6-3",-5.90788099672496,0.999996646993722,1,0,0.024
"Immature B","Ighv1-64",-6.06681304614021,0.999996666950293,1,0,0.041
"Immature B","Ighv1-9",-5.96744686135438,0.999996669977221,1,0,0.043
"Immature B","Ighv8-12",-6.10985263549822,0.999996670750029,1,0,0.033
"Immature B","Igkv15-103",-6.1766729977143,0.99999667337475,1,0,0.02
"Immature B","Ighv1-81",-5.41471728397444,0.99999667943184,1,0,0.028
"Immature B","Ighv1-82",-6.01222700720842,0.999996680003124,1,0,0.033
"Immature B","Ighv1-72",-6.10260542796875,0.999996682619424,1,0,0.041
"Immature B","Igkv8-19",-4.93412493875217,0.999996682619426,1,0,0.017
"Immature B","Igkv6-25",-4.68875484466788,0.999996704536397,1,0,0.011
"Immature B","Ighv8-5",-4.82419161380737,0.999996719628504,1,0,0.009
"Immature B","Igkv1-122",-4.61278011188256,0.999996721421566,1,0,0.007
"Immature B","Ighv1-50",-5.09198285315553,0.999996721875455,1,0,0.026
"Immature B","Ighv7-3",-5.32756456943167,0.999996724179576,1,0,0.022
"Immature B","Ighv1-52",-5.00196655723737,0.999996728971547,1,0,0.039
"Immature B","Ighv1-39",-5.03030028063746,0.999996731973385,1,0,0.033
"Immature B","Igkv8-21",-4.8286887010127,0.99999673720873,1,0,0.017
"Immature B","Ighv1-76",-5.24461720903108,0.999996741062411,1,0,0.017
"Immature B","Ighv1-75",-4.68445489358866,0.99999674276553,1,0,0.015
"Immature B","Ighv10-3",-5.14875325896528,0.999996747470315,1,0,0.013
"Immature B","Ighv1-55",-4.53296986273447,0.999996748076006,1,0,0.028
"Immature B","Ighv1-5",-4.87482660996049,0.999996749299633,1,0,0.017
"Immature B","Ighv1-69",-4.74393546638666,0.99999675634214,1,0,0.028
"Immature B","Ighv1-53",-4.31056822175102,0.999996765439447,1,0,0.026
"Immature B","Ighv3-8",-4.4987330499459,0.999996769197127,1,0,0.013
"Immature B","Ighv9-4",-4.09146056209014,0.999996773922436,1,0,0.009
"Immature B","Ighv13-2",-4.70667150246792,0.999996775553909,1,0,0.011
"Immature B","Ighv1-74",-4.69699330964995,0.999996779766155,1,0,0.015
"Immature B","Ighv1-63",-3.47517139415274,0.999996811448162,1,0,0.007
"Immature B","Ighv1-78",-4.03635290087316,0.999996813929054,1,0,0.009
"Immature B","Ighv1-12",-3.87147378892312,0.999996824593963,1,0,0.007
"Immature B","Ighv1-58",-2.99477469560046,0.999996835082192,1,0,0.007
"Immature B","Gm43218",-3.82265027932749,0.999996838316359,1,0,0.007
"Immature B","Igkv4-80",-2.57712387293851,0.99999684515332,1,0,0.007
"Immature B","Ighv11-2",-2.87440325969982,0.999996852549049,1,0,0.007
"Immature B","S100a4",-2.00150911055343,0.999996881867001,1,0,0.007
"FoB","Ighv9-3",2.08763308310683,2.43944893555381e-49,7.87576088843546e-45,0.104,0.029
"FoB","Ighv2-5",2.59810819470198,3.3393601852608e-46,1.07811243581145e-41,0.075,0.009
"FoB","Igkv4-55",1.42697123540991,4.54377478163321e-31,1.46695768825028e-26,0.045,0.015
"FoB","Igkv1-117",-1.65316448014867,3.68393842049936e-28,1.18935951905822e-23,0.015,0.06
"FoB","Igkv6-23",1.17116616436227,5.11920638978891e-24,1.65273578294335e-19,0.09,0.031
"FoB","Platr10",5.63396621480943,1.32735539174011e-23,4.28536688223293e-19,0.269,0.005
"FoB","Car2",3.52624798221081,2.28300079497019e-20,7.37066806656127e-16,0.493,0.063
"FoB","Ighv1-15",1.33246201407013,9.53546911089615e-15,3.07852620245282e-10,0.03,0.022
"FoB","St8sia6",3.51307838116568,1.95546390647485e-13,6.31321522205405e-09,0.328,0.039
"FoB","Marcks",2.34370005322797,2.22724055373548e-13,7.190646127735e-09,0.597,0.201
"FoB","Igkv4-58",2.64652412445779,2.85604933602132e-13,9.22075528134482e-09,0.015,0.002
"FoB","Cd55",-1.195648976026,1.6323187904468e-12,5.2699412149575e-08,0.567,0.91
"FoB","Ighv2-9-1",1.65146498876152,8.02875389672514e-12,2.59208319555771e-07,0.03,0.01
"FoB","Ighv1-76",1.39901197909934,1.00060780901585e-11,3.23046231140766e-07,0.015,0.013
"FoB","Igkv4-68",1.61716482421886,1.45964647468098e-11,4.71246864350755e-07,0.06,0.02
"FoB","Klf2",-0.886425932141224,1.5075884286217e-11,4.86724924180515e-07,0.716,0.946
"FoB","Igkv6-15",-2.17390349308533,2.15751981673909e-11,6.96555272834214e-07,0.03,0.036
"FoB","Igkv6-25",-0.504450280451869,4.38917705351891e-11,1.41704581172858e-06,0.015,0.015
"FoB","Igkv10-96",-0.960263467478864,4.45616768332585e-11,1.43867373656175e-06,0.075,0.092
"FoB","Igkv9-124",1.96041692027361,4.91133279050681e-11,1.58562379141512e-06,0.03,0.011
"FoB","Mrpl52",1.25991935958012,4.91977988271068e-11,1.58835093513314e-06,0.806,0.538
"FoB","BC147527",2.70895862993477,6.37506711967509e-11,2.0581904195871e-06,0.224,0.038
"FoB","2900005J15Rik",4.5014969631097,7.04319980179636e-11,2.27389705600996e-06,0.134,0.007
"FoB","Igkv12-41",0.189381983855284,8.62395508640029e-11,2.78424389964433e-06,0.03,0.015
"FoB","Cybb",1.36002480978455,1.00304910681533e-10,3.23834404135328e-06,0.761,0.502
"FoB","Ehd3",2.39087238925148,1.12712939080604e-10,3.6389372382173e-06,0.254,0.057
"FoB","H2-K1",0.578433604800079,2.95803556623366e-10,9.55001782558536e-06,1,0.998
"FoB","Maf",3.00090943639672,4.23353055285841e-10,1.36679533899034e-05,0.149,0.016
"FoB","Il9r",2.84618003671899,4.45074194495302e-10,1.43692203692808e-05,0.328,0.062
"FoB","Ackr2",5.17515986238596,4.64146703201146e-10,1.4984976312849e-05,0.104,0.005
"FoB","Igkv5-43",1.23440577801854,4.8630765620032e-10,1.57004426804273e-05,0.075,0.026
"FoB","AW112010",1.67445052876771,9.88549270558694e-10,3.19153131999874e-05,0.582,0.255
"FoB","Igkv1-133",2.07702378041906,1.23529045881487e-09,3.98813524628381e-05,0.03,0.005
"FoB","Pard3b",3.25107208118773,1.60772486268256e-09,5.19053971917066e-05,0.194,0.024
"FoB","Il15",4.9914707312779,1.60942601440984e-09,5.19603188752218e-05,0.104,0.003
"FoB","Igkv17-127",-0.936005911548128,1.63402962017262e-09,5.27546462872731e-05,0.03,0.04
"FoB","Tapbpl",1.54206166712516,2.31423561746675e-09,7.47150969099142e-05,0.418,0.169
"FoB","Smad3",3.23675534098379,4.26723318965704e-09,0.000137767623528077,0.149,0.018
"FoB","Sema6d",8.84518543837131,4.70236912321706e-09,0.000151815987143063,0.179,0.001
"FoB","Gbp8",3.9069107270115,4.89732630294167e-09,0.000158110179690472,0.119,0.009
"FoB","I830077J02Rik",5.38628304369928,8.37076044144788e-09,0.000270250000852145,0.104,0.002
"FoB","Igkv6-17",0.244193657390475,9.24843993510071e-09,0.000298585883304726,0.075,0.036
"FoB","Zap70",4.55955320085608,1.31585584103328e-08,0.000424824058277594,0.09,0.004
"FoB","Lst1",2.23529365728799,1.90435417792659e-08,0.0006148207463436,0.269,0.062
"FoB","Gpr34",4.64863488482803,2.13554499627467e-08,0.000689460702047276,0.104,0.005
"FoB","Igkv3-10",-1.00268599137675,2.33609920521133e-08,0.000754209628402479,0.015,0.02
"FoB","Ndnf",4.92018074742302,2.41216185649839e-08,0.000778766455370504,0.09,0.002
"FoB","Txndc5",-1.74954540473428,3.53336693064048e-08,0.00114074751355728,0.284,0.629
"FoB","Camk2d",0.730793151276577,4.31366570659724e-08,0.00139266697337492,0.866,0.684
"FoB","Syk",-1.17427867297093,4.51191657359982e-08,0.0014566722657867,0.507,0.787
"FoB","Abcb1b",4.595560443522,4.71811577074091e-08,0.0015232436765837,0.104,0.006
"FoB","Myo1f",2.20138853007013,5.22598508152566e-08,0.00168720928357056,0.269,0.061
"FoB","Igkv8-24",0.701936208263843,6.17327054907844e-08,0.00199304039676997,0.045,0.024
"FoB","Cacna1h",3.80806620134154,9.02868682520813e-08,0.00291491154151844,0.104,0.008
"FoB","Igkv4-59",1.14663732300211,1.94714639551128e-07,0.00628636213790818,0.104,0.033
"FoB","Cd2",-1.69056924094386,1.95799536305262e-07,0.00632138802961538,0.284,0.647
"FoB","Rhoh",-1.4085736411606,2.56210239545324e-07,0.00827174758372077,0.403,0.684
"FoB","Lynx1",1.41242149673443,2.86875786627643e-07,0.00926178477127347,0.418,0.172
"FoB","Lyst",1.19483636242593,3.56214174704269e-07,0.0115003746303273,0.478,0.245
"FoB","Ltb",0.479145740141994,4.45223942271019e-07,0.0143740549762198,1,0.989
"FoB","Hexb",-1.74184587705528,5.15994594964809e-07,0.0166588854984388,0.254,0.58
"FoB","Mctp1",3.90574750966711,5.55164128396374e-07,0.017923473885277,0.09,0.007
"FoB","A630023P12Rik",3.69706481729967,5.55164128446765e-07,0.0179234738869038,0.09,0.007
"FoB","Gng10",0.861109190043344,5.62138516168666e-07,0.0181486419945054,0.701,0.458
"FoB","Gbp6",3.98125884833573,5.99322588225515e-07,0.0193491297608608,0.119,0.012
"FoB","Tex9",2.40767045917091,6.90209106921527e-07,0.0222834010169615,0.194,0.048
"FoB","Igkv4-70",1.75005647049632,6.93476117869147e-07,0.0223888764654054,0.015,0.004
"FoB","Fcer1g",4.25596540868982,1.18913647539819e-06,0.0383912711082305,0.164,0.012
"FoB","Reep3",1.53039574064196,1.37923155358959e-06,0.0445284907076398,0.373,0.165
"FoB","Serinc3",0.540732791168018,1.41271441248554e-06,0.0456094848070957,0.97,0.965
"FoB","Mbip",1.99335577328994,1.54928856089893e-06,0.050018781188622,0.284,0.088
"FoB","Socs3",3.41282891115687,1.70741804452146e-06,0.0551239915673754,0.149,0.024
"FoB","Igkv3-5",1.14479840005774,2.03761221566293e-06,0.0657843103826777,0.03,0.016
"FoB","Syngr2",0.902492961316812,2.15361330702992e-06,0.0695294056174608,0.627,0.48
"FoB","Tmem108",1.07452006950173,2.55479806229611e-06,0.08248165544123,0.597,0.32
"FoB","Ighd",-0.676477938625285,2.76677973254198e-06,0.089325483665118,0.851,0.931
"FoB","Mtln",1.92131633974911,2.79601178731219e-06,0.0902692405533742,0.209,0.061
"FoB","Ptpn18",0.515528802051079,2.93192795568548e-06,0.0946572940493058,0.94,0.861
"FoB","Tsc22d3",-1.23651520942655,2.95991002485569e-06,0.0955606951524661,0.328,0.6
"FoB","Bach2",-1.02730988086956,3.02641652216405e-06,0.0977078574180663,0.507,0.761
"FoB","Ly6d",0.580859324449102,3.22362173799797e-06,0.104074627811264,0.985,0.987
"FoB","Ttll12",3.05142717352413,3.6282896402151e-06,0.117139331034344,0.104,0.018
"FoB","Dlg3",3.58255685572847,3.69281456188458e-06,0.119222518130444,0.09,0.01
"FoB","Tmem131l",0.802360028824128,3.93795039389692e-06,0.127136728466962,0.657,0.499
"FoB","Tlr7",1.68447248301494,3.99897237834531e-06,0.129106823234878,0.239,0.094
"FoB","Plxnc1",1.13056485855014,4.03810982575138e-06,0.130370375724383,0.403,0.179
"FoB","Fabp5",4.63255970588699,4.38661470045149e-06,0.141621855604076,0.06,0.003
"FoB","Chn2",4.92527594239968,4.3866155879701e-06,0.141621884257615,0.075,0.002
